"id","longitude","latitude","housing_median_age","total_rooms","total_bedrooms","population","households","median_income","median_house_value","ocean_proximity"
548,-122.27,37.77,52,1710,481,849,457,2.7115,220800,"NEAR BAY"
19466,-120.97,37.69,15,4065,841,1986,680,3.072,114300,"INLAND"
18250,-122.07,37.38,26,1272,306,562,284,4.5644,280200,"NEAR BAY"
3044,-119.26,35.5,38,2536,409,1133,430,4.2375,78600,"INLAND"
908,-121.99,37.55,28,2414,415,1106,453,4.8403,268600,"<1H OCEAN"
12790,-121.44,38.62,37,3009,733,1513,588,1.4387,61000,"INLAND"
18432,-121.85,37.26,16,1982,280,1030,297,6.4339,289200,"<1H OCEAN"
6963,-118.05,33.99,38,1619,NA,886,357,3.7328,182400,"<1H OCEAN"
6552,-118.09,34.18,34,3113,409,1139,418,10.2289,500001,"INLAND"
4104,-118.39,34.15,36,2696,713,905,659,3.1146,373500,"<1H OCEAN"
3363,-120.42,40.38,26,1652,313,762,280,2.4757,85600,"INLAND"
20568,-121.79,38.66,15,6809,1052,3060,1060,5.3064,165000,"INLAND"
2006,-119.8,36.74,25,1717,542,1343,471,0.799,51800,"INLAND"
17126,-122.12,37.45,38,1276,314,955,287,2.0096,155700,"NEAR BAY"
19045,-121.81,38.45,24,1951,341,1140,338,3.7061,128500,"INLAND"
5321,-118.42,34.05,38,4888,1126,1698,937,4.8304,500001,"<1H OCEAN"
15405,-117.24,33.23,13,3756,648,1767,614,4.0776,196000,"<1H OCEAN"
13463,-117.38,34.13,13,2903,510,1844,510,3.7198,112900,"INLAND"
20590,-121.59,39.15,48,1783,399,938,374,1.6652,58900,"INLAND"
20045,-119.03,36.06,36,1925,443,1405,422,2.162,51900,"INLAND"
8695,-118.33,33.86,38,1059,218,561,205,4,248600,"<1H OCEAN"
3539,-118.51,34.26,29,2472,354,1109,397,5.5433,332500,"<1H OCEAN"
1085,-121.84,39.73,52,957,263,513,223,1.3672,55000,"INLAND"
5334,-118.45,34.04,19,3330,1010,1837,915,3.0173,393800,"<1H OCEAN"
2268,-119.82,36.79,18,5822,1439,3415,1224,1.6854,64700,"INLAND"
5411,-118.44,34.02,37,1592,308,783,321,6.2583,386000,"<1H OCEAN"
14761,-117.06,32.56,5,2706,925,3148,855,1.7301,125000,"NEAR OCEAN"
4159,-118.19,34.11,40,1266,348,1032,315,2.1667,150000,"<1H OCEAN"
20561,-121.78,38.67,38,2948,478,1123,460,4.0556,146900,"INLAND"
1316,-121.79,37.99,18,3646,534,1651,535,5.7321,164700,"INLAND"
14423,-117.23,32.8,27,1297,355,776,337,2.4643,244400,"NEAR OCEAN"
19032,-122.02,38.37,16,2495,331,1118,338,6.4894,198000,"INLAND"
9492,-123.19,39.21,22,1542,291,821,285,3.5917,118800,"<1H OCEAN"
7861,-118.13,33.9,36,1477,305,788,291,3.625,195800,"<1H OCEAN"
13728,-117.19,34.06,21,6107,1559,2805,1444,2.5643,102700,"INLAND"
7902,-118.04,33.87,18,4626,822,2794,763,5.6917,275100,"<1H OCEAN"
6655,-118.12,34.16,30,1762,416,940,398,2.8631,188600,"<1H OCEAN"
11524,-118.05,33.73,25,2472,450,1301,467,5.0699,266100,"<1H OCEAN"
14528,-117.14,32.92,7,1308,418,766,390,3.2151,106300,"<1H OCEAN"
14323,-117.15,32.7,52,458,148,1283,166,1.2863,86300,"NEAR OCEAN"
11279,-117.96,33.79,36,2398,403,1261,402,5.2816,221800,"<1H OCEAN"
6000,-117.75,34.08,33,2824,523,1797,493,3.6359,135100,"INLAND"
10952,-117.86,33.75,13,1632,598,3356,659,1.5054,137500,"<1H OCEAN"
3903,-118.51,34.2,34,2871,581,1350,535,3.7049,227500,"<1H OCEAN"
7252,-118.12,33.98,44,932,179,717,180,3.6875,178100,"<1H OCEAN"
1808,-122.34,37.93,45,2225,486,1304,459,2.64,112100,"NEAR BAY"
18373,-121.9,37.24,24,7521,1364,3970,1318,4.4004,255800,"<1H OCEAN"
16299,-121.22,37.96,31,1484,314,1163,336,2.625,72100,"INLAND"
8462,-118.33,33.92,23,969,288,670,251,3.267,185400,"<1H OCEAN"
5459,-118.46,34,39,614,174,538,159,2.3542,235700,"<1H OCEAN"
9219,-120.27,37.12,42,1142,236,597,210,1.7279,52300,"INLAND"
9447,-119.84,37.48,17,2582,553,1087,423,2.5,104200,"INLAND"
11843,-120.9,39.95,20,1349,238,601,203,3.5417,96600,"INLAND"
14339,-117.16,32.73,52,1863,559,906,493,1.9203,195800,"NEAR OCEAN"
10437,-117.61,33.43,33,1150,383,604,317,2.3545,187500,"NEAR OCEAN"
15853,-122.43,37.74,52,2637,539,1159,497,3.8846,333100,"NEAR BAY"
14720,-117.06,32.78,31,2485,436,942,448,4.8,220800,"NEAR OCEAN"
16756,-122.46,37.71,39,2076,482,1738,445,3.1958,232100,"NEAR OCEAN"
3696,-118.39,34.2,17,2594,1028,3950,973,2.0348,177200,"<1H OCEAN"
15618,-122.42,37.8,52,2852,581,838,510,8.0755,500001,"NEAR BAY"
20019,-119.04,36.09,15,2288,401,1238,429,3.0278,77400,"INLAND"
9544,-120.73,37.38,37,653,176,827,176,1.9236,64400,"INLAND"
10450,-117.67,33.46,24,3571,722,1409,543,4.6518,277800,"<1H OCEAN"
10879,-117.88,33.72,36,1910,352,1593,329,3.89,170000,"<1H OCEAN"
17135,-122.15,37.46,42,1995,412,794,374,5.6234,379600,"NEAR BAY"
16165,-122.5,37.77,52,2299,441,1252,415,5.0562,336700,"NEAR BAY"
4594,-118.27,34.05,26,1164,674,1685,541,1.5727,225000,"<1H OCEAN"
7032,-118.1,33.97,20,1878,548,1461,516,2.9821,142500,"<1H OCEAN"
15050,-116.94,32.78,17,13559,2656,6990,2533,3.434,193200,"<1H OCEAN"
9572,-120.61,37.36,16,638,NA,380,132,1.9135,87500,"INLAND"
1305,-121.83,38,15,6365,1646,3838,1458,2.5495,103600,"INLAND"
538,-122.3,37.77,42,2038,368,2037,355,2.6447,2e+05,"NEAR BAY"
7704,-118.13,33.96,38,1040,202,557,228,4,254700,"<1H OCEAN"
128,-122.21,37.84,44,3424,597,1358,597,6.0194,292300,"NEAR BAY"
8934,-118.48,34,29,1727,479,741,431,3.6121,5e+05,"<1H OCEAN"
14412,-117.23,32.79,28,2453,648,1082,617,3.625,266700,"NEAR OCEAN"
1826,-122.32,37.93,33,296,73,216,63,2.675,22500,"NEAR BAY"
4592,-118.28,34.06,42,2472,NA,3795,1179,1.2254,162500,"<1H OCEAN"
1361,-121.98,38.05,31,2810,518,1640,503,3.3661,98500,"INLAND"
7907,-118.1,33.86,21,3052,624,1588,568,4.3397,268100,"<1H OCEAN"
16612,-120.6,35.6,13,4461,764,1795,640,4.475,206900,"<1H OCEAN"
16695,-120.65,35.12,19,2949,662,1425,548,2.9615,178100,"<1H OCEAN"
16161,-122.49,37.78,42,2723,579,1419,519,3.6429,328400,"NEAR BAY"
4632,-118.3,34.06,20,1782,896,1749,823,2.2094,75000,"<1H OCEAN"
10192,-117.94,33.86,36,2824,493,1394,507,4.6477,194700,"<1H OCEAN"
19271,-122.76,38.45,8,5823,1104,2864,1041,3.6292,183600,"<1H OCEAN"
14219,-117.05,32.68,19,1469,275,1010,292,3.5664,150400,"NEAR OCEAN"
1355,-121.94,38.02,29,5765,1170,3266,1131,2.7907,113900,"INLAND"
7598,-118.24,33.89,32,1132,266,1211,279,2.1838,98300,"<1H OCEAN"
10410,-117.59,33.66,4,1318,218,673,225,6.0722,260800,"<1H OCEAN"
3334,-122.62,38.92,13,520,115,249,109,1.8417,84700,"INLAND"
9067,-118.14,34.72,15,2181,361,1057,300,4.625,118100,"INLAND"
17369,-120.43,34.93,4,2866,648,1311,578,2.8649,186500,"<1H OCEAN"
8785,-118.31,33.78,30,4573,819,2411,819,3.5804,383800,"<1H OCEAN"
2653,-124.03,40.45,34,1006,213,443,158,2.6094,71300,"<1H OCEAN"
11990,-117.52,33.99,14,13562,2057,7600,2086,5.2759,182900,"INLAND"
4422,-118.26,34.07,52,830,200,701,189,2.7625,232100,"<1H OCEAN"
20514,-121.63,38.67,34,431,85,391,77,2.625,225000,"INLAND"
12801,-121.46,38.61,43,705,178,464,159,2.4205,60900,"INLAND"
2998,-119.03,35.32,12,2721,549,1294,523,2.5575,100200,"INLAND"
5765,-118.29,34.17,12,2238,682,1882,611,2.9,208300,"<1H OCEAN"
8216,-118.19,33.79,37,1834,551,1967,476,2.137,126600,"NEAR OCEAN"
3100,-117.68,35.65,15,2701,576,1245,513,3.3269,81900,"INLAND"
4438,-118.2,34.09,39,1594,430,1668,378,2.5343,138200,"<1H OCEAN"
6230,-117.94,34.06,32,3418,662,2003,622,4.0333,210200,"<1H OCEAN"
8149,-118.08,33.81,20,6295,937,2292,874,7.6084,402500,"<1H OCEAN"
5993,-117.71,34.08,26,2744,494,1411,465,4.2639,154200,"INLAND"
10051,-120.99,39.18,23,2550,457,1016,405,3.6607,153000,"INLAND"
13338,-117.68,34.04,27,574,103,321,103,3.9107,186500,"INLAND"
10915,-117.87,33.74,31,2338,652,3289,631,2.6734,158500,"<1H OCEAN"
10800,-117.93,33.62,34,2125,498,1052,468,5.6315,484600,"<1H OCEAN"
14716,-117.05,32.8,25,1905,250,865,253,6.4797,249000,"<1H OCEAN"
18485,-121.58,37.01,44,3192,565,1439,568,4.3693,234000,"INLAND"
11902,-117.36,33.92,7,9376,1181,3570,1107,8.5326,315200,"INLAND"
19791,-123.53,40.88,20,2680,599,918,345,2.2115,75000,"INLAND"
17254,-119.71,34.42,49,1560,436,1041,411,2.925,246900,"<1H OCEAN"
12791,-121.45,38.65,5,2680,502,1885,498,2.6369,110000,"INLAND"
8031,-118.13,33.84,35,3008,674,1584,671,3.5465,213200,"<1H OCEAN"
5587,-118.3,33.8,27,2790,513,1498,519,5.3106,268300,"<1H OCEAN"
7491,-118.23,33.93,35,1149,277,909,214,1.7411,96700,"<1H OCEAN"
1309,-121.83,37.99,18,2741,449,1507,460,4.7566,142500,"INLAND"
5349,-118.42,34.05,33,2921,652,1124,608,5.0151,500001,"<1H OCEAN"
16942,-122.34,37.55,44,2465,328,843,324,6.9533,500001,"NEAR OCEAN"
3354,-121.03,40.35,52,5486,1044,1977,754,2.1833,49500,"INLAND"
167,-122.25,37.8,41,1471,469,1062,413,1.6121,171400,"NEAR BAY"
18042,-121.98,37.22,46,10088,1910,3728,1781,5.2321,500001,"<1H OCEAN"
1592,-122.12,37.94,22,4949,626,1850,590,10.4549,500001,"NEAR BAY"
15113,-116.98,32.86,19,2121,341,1236,353,4.7717,153200,"<1H OCEAN"
6988,-118.03,33.97,39,2126,434,1103,433,3.2852,196200,"<1H OCEAN"
744,-122.11,37.67,38,1035,247,599,224,3.0917,167200,"NEAR BAY"
15043,-116.97,32.78,26,8902,1413,3941,1387,4.7943,226900,"<1H OCEAN"
9088,-118.17,34.66,9,1561,253,731,233,5.7049,173200,"INLAND"
7238,-118.13,34.01,45,1179,268,736,252,2.7083,161800,"<1H OCEAN"
5143,-118.27,33.96,42,796,203,697,177,2.037,92600,"<1H OCEAN"
2509,-120.55,36.97,42,1766,344,1084,323,2.3295,74400,"INLAND"
3973,-118.58,34.19,27,4286,1071,2863,1033,3.3125,222800,"<1H OCEAN"
13009,-121.29,38.68,20,1881,378,921,360,1.8589,144000,"INLAND"
20247,-119.26,34.27,40,2528,572,1318,549,3.6413,212700,"NEAR OCEAN"
19166,-122.68,38.4,32,2826,627,1767,628,3.1047,141400,"<1H OCEAN"
15717,-122.45,37.78,52,3975,716,1515,691,5.0156,500001,"NEAR BAY"
8846,-118.39,34.08,28,833,230,349,210,3.067,375000,"<1H OCEAN"
1875,-119.97,38.93,24,856,185,388,108,3.1806,107200,"INLAND"
20046,-119.02,36.06,41,2279,538,1908,511,1.3952,43100,"INLAND"
3648,-118.45,34.22,8,2609,786,1803,695,2.7714,185700,"<1H OCEAN"
14873,-117.09,32.62,37,1538,298,867,285,3.0729,128700,"NEAR OCEAN"
16030,-122.44,37.73,46,3581,758,1670,703,4.1932,269200,"NEAR BAY"
10650,-117.79,33.55,39,5066,1292,1915,1117,3.821,452100,"<1H OCEAN"
4934,-118.26,34,37,2615,697,2484,630,1.9208,103400,"<1H OCEAN"
20436,-118.64,34.25,47,1315,290,581,268,5.4024,253000,"<1H OCEAN"
17105,-122.23,37.45,29,1617,235,758,246,7.7932,469900,"NEAR OCEAN"
19344,-122.86,38.62,35,2597,522,1231,499,2.7432,174000,"<1H OCEAN"
14164,-117.06,32.77,18,2269,682,1329,581,1.7951,161800,"NEAR OCEAN"
9446,-119.9,37.49,13,2230,443,920,361,3,112000,"INLAND"
18146,-122.04,37.34,28,3081,460,1260,461,7.5372,432600,"<1H OCEAN"
15052,-116.88,32.81,35,2926,562,1590,506,4.2014,143200,"<1H OCEAN"
9436,-120.02,37.57,17,2116,425,909,319,2.7188,113100,"INLAND"
13014,-121.26,38.7,9,7812,1348,3275,1178,4.3826,146600,"INLAND"
14392,-117.24,32.74,45,1718,293,757,329,4.05,284900,"NEAR OCEAN"
15951,-122.44,37.72,49,1557,405,1173,385,3.4605,265000,"NEAR BAY"
13431,-117.42,34.11,25,4261,893,2319,702,3.3958,111900,"INLAND"
18871,-122.22,38.09,47,2161,440,966,360,2.2734,88700,"NEAR BAY"
2021,-119.8,36.7,28,1592,304,962,282,1.3304,51300,"INLAND"
12553,-121.48,38.56,52,814,216,327,181,2.8542,125000,"INLAND"
15805,-122.44,37.76,50,2589,569,945,544,5.2519,376600,"NEAR BAY"
12601,-121.48,38.54,41,3364,685,1841,626,2.1975,73500,"INLAND"
5580,-118.3,33.83,31,2693,661,1598,618,3.1851,240200,"<1H OCEAN"
10439,-117.62,33.42,27,1444,412,597,311,3.1395,310000,"NEAR OCEAN"
2358,-119.64,36.82,14,4872,656,2085,617,5.6739,173800,"INLAND"
17528,-121.88,37.34,40,1547,625,1493,543,1.2887,212500,"<1H OCEAN"
13710,-117.21,34.11,26,1757,304,905,281,3.4103,90900,"INLAND"
16267,-121.26,37.96,40,535,105,335,102,2.5234,62800,"INLAND"
254,-122.21,37.77,52,745,153,473,149,2.6765,88800,"NEAR BAY"
6132,-117.98,34.07,15,3543,888,3131,823,3.0184,139400,"INLAND"
19424,-121.04,37.69,5,9601,1639,4449,1575,4.5332,195500,"INLAND"
18438,-121.87,37.25,4,2498,775,1213,631,3.7844,183900,"<1H OCEAN"
756,-122.04,37.67,18,3000,419,1155,415,6.8233,332600,"NEAR BAY"
72,-122.29,37.81,46,935,297,582,277,0.7286,95200,"NEAR BAY"
209,-122.23,37.79,30,610,145,425,140,1.6198,122700,"NEAR BAY"
2057,-119.67,36.65,20,2512,449,1464,450,3.9211,92300,"INLAND"
3734,-118.41,34.19,37,1993,425,939,400,2.8021,224600,"<1H OCEAN"
6642,-118.15,34.15,49,806,199,698,172,2.3654,137500,"<1H OCEAN"
18621,-122.03,37,30,2077,342,816,328,5.2078,440500,"NEAR OCEAN"
14495,-117.2,32.85,22,3501,631,1297,581,4.7891,295300,"NEAR OCEAN"
1060,-121.89,39.76,15,10265,1860,4591,1906,3.07,142600,"INLAND"
10494,-117.69,33.48,25,3240,481,1462,497,6.1815,288500,"<1H OCEAN"
14195,-117.04,32.71,28,5274,991,3727,961,3.57,109800,"NEAR OCEAN"
3952,-118.63,34.21,31,3952,647,1762,588,5.5709,244800,"<1H OCEAN"
482,-122.27,37.86,52,1088,305,486,267,2.6071,250000,"NEAR BAY"
19418,-121.14,37.7,29,1343,223,751,225,3.2391,187500,"INLAND"
13883,-117.26,34.43,11,4597,782,2534,776,3.3368,99300,"INLAND"
11006,-117.79,33.77,23,3596,451,1292,458,8.5403,451300,"<1H OCEAN"
4774,-118.34,34.03,48,1426,331,784,356,1.6581,118800,"<1H OCEAN"
12373,-116.4,33.78,8,3059,500,612,208,6.8729,259200,"INLAND"
6049,-117.74,34.02,33,2318,464,1904,451,3.7454,116400,"INLAND"
6170,-117.93,34.09,37,1185,225,769,235,4.4625,154200,"<1H OCEAN"
18469,-121.61,37.15,16,5498,729,2051,694,7.8601,416300,"<1H OCEAN"
15088,-116.93,32.82,26,4129,714,1820,718,4.2586,171000,"<1H OCEAN"
2932,-119,35.35,35,1164,277,992,284,1.4015,48700,"INLAND"
15325,-117.35,33.19,28,2823,476,1189,433,5.1733,198100,"NEAR OCEAN"
5077,-118.32,33.98,49,1993,446,1052,394,2.2138,119800,"<1H OCEAN"
12724,-121.38,38.59,38,1839,287,685,276,4.5313,189400,"INLAND"
16733,-120.65,35.41,15,6725,1111,3139,1029,4.1875,261600,"<1H OCEAN"
7204,-118.19,34.02,40,474,124,546,121,2.3438,137500,"<1H OCEAN"
7128,-118.09,34.02,28,1984,313,1099,343,4.5526,250200,"<1H OCEAN"
8524,-118.34,33.9,36,1158,219,628,253,4.7426,242700,"<1H OCEAN"
8388,-118.36,33.98,39,813,185,344,154,3.5833,218800,"<1H OCEAN"
9987,-122.58,38.59,33,1239,262,539,246,3.5208,195800,"INLAND"
7546,-118.22,33.9,30,1007,260,1112,238,1.7262,115600,"<1H OCEAN"
1543,-121.94,37.73,22,1980,291,861,290,6.2726,258200,"<1H OCEAN"
18323,-122.13,37.45,41,3233,540,1251,506,6.6354,500001,"NEAR BAY"
7405,-118.21,33.96,39,2050,529,1959,485,2.1389,168900,"<1H OCEAN"
16123,-122.46,37.78,52,3429,773,1584,696,3.7887,500001,"NEAR BAY"
15707,-122.42,37.79,6,670,301,655,284,3.4423,117500,"NEAR BAY"
15015,-117.04,32.76,37,2979,557,1285,564,3.7368,152200,"NEAR OCEAN"
10146,-117.9,33.91,33,4181,804,2049,834,4.3103,201600,"<1H OCEAN"
18482,-121.61,37.06,21,5322,908,3011,895,5.5936,386800,"<1H OCEAN"
4185,-118.22,34.13,40,2749,580,1375,511,4.825,205800,"<1H OCEAN"
8763,-118.36,33.81,34,2211,502,1113,488,4.7026,356800,"<1H OCEAN"
3262,-122.91,39.17,44,202,42,142,39,4.35,68300,"INLAND"
18751,-122.4,40.71,22,2390,484,1131,452,2.1458,84700,"INLAND"
3092,-118.45,35.62,18,2304,527,782,390,1.4141,75800,"INLAND"
18991,-121.99,38.48,17,1824,348,934,305,4.6719,250000,"INLAND"
6400,-118.04,34.13,35,249,31,268,29,15.0001,500001,"INLAND"
20370,-118.9,34.18,20,1288,179,539,181,5.8652,302600,"<1H OCEAN"
10882,-117.89,33.71,24,4365,804,2663,753,4.5814,233300,"<1H OCEAN"
13532,-117.32,34.19,6,1068,182,999,188,4.7222,109000,"INLAND"
20027,-119.05,36.06,23,2344,407,1184,406,3.1625,70600,"INLAND"
8955,-118.39,34.02,38,2447,636,1312,574,3.5909,279400,"<1H OCEAN"
12200,-117.19,33.64,12,1481,265,757,243,3.235,210700,"<1H OCEAN"
9979,-122.46,38.53,32,1735,331,785,309,3.6641,275800,"INLAND"
5253,-118.47,34.1,32,8041,1141,2768,1106,11.1978,500001,"<1H OCEAN"
19924,-119.34,36.32,6,3266,604,1769,580,3.1574,89200,"INLAND"
13722,-117.18,34.07,7,1347,301,799,276,2.9485,112500,"INLAND"
18413,-121.8,37.26,18,3631,947,2357,757,2.875,184400,"<1H OCEAN"
6284,-117.93,34.03,35,2160,399,1694,403,3.8581,163100,"<1H OCEAN"
15245,-117.26,33,31,2695,491,1059,451,4.7841,393500,"NEAR OCEAN"
17856,-121.88,37.46,5,1819,245,802,228,10.9722,500001,"<1H OCEAN"
15310,-117.38,33.19,35,928,264,538,248,2.4583,197900,"NEAR OCEAN"
2605,-124.06,41.13,22,3263,799,1384,578,2.4708,119400,"NEAR OCEAN"
16164,-122.5,37.77,52,1769,414,1032,380,3.9954,324700,"NEAR BAY"
16801,-122.42,37.67,42,2274,429,1255,397,5.1205,226300,"NEAR OCEAN"
19801,-123.32,40.43,15,661,146,131,57,0.4999,56700,"INLAND"
1963,-120.71,38.73,17,2146,396,862,351,2.9219,141300,"INLAND"
14908,-117.05,32.63,31,4911,861,2334,843,4.1958,160100,"NEAR OCEAN"
4492,-118.21,34.06,30,511,153,1152,149,2.3611,156800,"<1H OCEAN"
15197,-117.09,32.91,9,2012,316,802,289,6.5706,255700,"<1H OCEAN"
11981,-117.49,33.98,17,2727,462,1691,448,4.8371,160600,"INLAND"
8520,-118.32,33.89,34,2675,560,1270,492,4.5053,242000,"<1H OCEAN"
9128,-118.08,34.58,12,3851,857,2169,811,3.0101,116300,"INLAND"
14112,-117.1,32.74,14,2361,601,1831,526,1.6102,93400,"NEAR OCEAN"
11866,-121.19,40.23,10,1572,232,247,104,5.8453,193800,"INLAND"
2876,-118.97,35.39,38,2121,433,1547,441,2.774,59500,"INLAND"
4195,-118.23,34.12,32,2094,491,1413,479,4.5089,221100,"<1H OCEAN"
962,-121.91,37.68,20,1804,254,831,260,6.177,262900,"<1H OCEAN"
1604,-122.14,37.88,34,6986,1096,2865,1124,6.2275,394400,"NEAR BAY"
2189,-120.05,36.72,24,1961,422,1559,374,1.8299,57800,"INLAND"
18446,-121.81,37.25,25,4096,623,2128,618,6.2957,251800,"<1H OCEAN"
18835,-122.61,41.74,15,4206,922,1863,869,2.0591,55700,"INLAND"
9837,-121.89,36.63,20,1834,554,971,514,3.0383,217300,"<1H OCEAN"
1196,-121.65,39.35,24,1003,251,1098,227,1.7552,86400,"INLAND"
1754,-122.34,37.96,33,1817,441,1220,389,2.5382,103600,"NEAR BAY"
17399,-120.44,34.94,24,2481,476,1101,474,3.1576,147200,"<1H OCEAN"
6395,-118.06,34.14,42,2461,379,1179,360,7.0315,437300,"INLAND"
1224,-120.67,38.19,17,2967,611,1387,564,2.0417,92600,"INLAND"
19749,-122.23,40.2,17,762,138,322,139,4.2917,128800,"INLAND"
5525,-118.37,33.98,39,303,69,131,73,4.3438,331800,"<1H OCEAN"
12924,-121.32,38.65,23,2628,499,1210,453,3.0952,157700,"INLAND"
3011,-118.99,35.27,32,444,102,242,87,1.1528,150000,"INLAND"
14370,-117.23,32.73,36,2052,287,699,265,7.5557,441400,"NEAR OCEAN"
13916,-116.09,34.15,13,9444,1997,4166,1482,2.6111,65600,"INLAND"
5015,-118.32,34,50,3250,693,2300,675,1.95,112600,"<1H OCEAN"
6426,-118,34.13,35,1005,224,742,221,3.5481,158100,"INLAND"
12813,-121.53,38.61,5,8149,1913,2933,1616,3.6788,178800,"INLAND"
1304,-121.85,38,24,2269,584,1239,542,2.0411,1e+05,"INLAND"
2990,-119.02,35.34,35,1650,390,1145,343,1.5357,56500,"INLAND"
15990,-122.47,37.76,39,3200,689,1391,618,3.6346,338000,"NEAR BAY"
673,-122.16,37.7,36,1719,303,836,311,4.4375,193500,"NEAR BAY"
7397,-118.23,33.96,39,405,163,686,164,1.695,94800,"<1H OCEAN"
5939,-117.9,34.14,29,2240,457,1187,407,3.8365,184200,"<1H OCEAN"
20337,-118.96,34.23,14,15207,2924,6301,2829,3.9699,217000,"<1H OCEAN"
19710,-121.63,39.18,13,1907,347,821,367,2.0978,134000,"INLAND"
17372,-120.43,34.97,28,1433,270,1001,278,4.0125,130100,"<1H OCEAN"
19947,-119.35,36.22,32,1290,304,852,309,1.4429,54600,"INLAND"
8961,-118.4,34.01,44,1494,262,618,266,5.4035,356300,"<1H OCEAN"
12320,-116.71,33.94,12,549,109,209,90,3.0208,66300,"INLAND"
13357,-117.6,34.03,16,1499,232,918,239,5.5677,175400,"INLAND"
19705,-121.64,39.11,18,3212,542,1817,508,3.3793,92900,"INLAND"
13496,-117.35,34.17,28,1905,372,1480,341,2.9844,79200,"INLAND"
4000,-118.62,34.17,34,3268,538,1463,519,6.8482,308300,"<1H OCEAN"
6465,-118.06,34.1,38,2438,442,1308,461,3.6995,260100,"<1H OCEAN"
14403,-117.25,32.79,43,906,240,458,205,1.8365,328600,"NEAR OCEAN"
3811,-118.47,34.21,34,2512,603,1805,584,2.9735,220000,"<1H OCEAN"
16583,-121.44,37.76,5,7264,1285,3670,1146,5.0443,194800,"INLAND"
19881,-119.28,36.33,10,1051,297,927,274,0.78,55500,"INLAND"
17962,-121.98,37.31,28,3840,629,1883,662,6.4095,335900,"<1H OCEAN"
13005,-121.27,38.67,15,1701,346,723,352,3.8906,128700,"INLAND"
1041,-120.87,38.37,28,3998,765,1614,698,2.8125,113400,"INLAND"
8578,-118.41,33.89,31,1428,320,677,331,7.2316,500001,"<1H OCEAN"
6235,-117.95,34.06,32,2252,415,1370,411,4.6312,184800,"<1H OCEAN"
2671,-115.6,33.2,37,709,187,390,142,2.4511,72500,"INLAND"
10739,-117.91,33.6,37,2088,510,673,390,5.1048,500001,"<1H OCEAN"
11683,-118.01,33.87,25,6348,1615,4188,1497,3.139,185700,"<1H OCEAN"
14214,-117.05,32.69,21,991,210,695,203,3.625,144300,"NEAR OCEAN"
4978,-118.29,34,44,1753,387,1165,380,2.1354,105800,"<1H OCEAN"
981,-121.87,37.67,28,1812,294,853,278,4.9879,229400,"INLAND"
17841,-121.89,37.44,8,2534,NA,1527,364,7.8532,422800,"<1H OCEAN"
2479,-120.1,36.21,12,1462,356,1708,367,1.5086,64700,"INLAND"
16107,-122.54,37.76,45,1592,325,920,322,3.96,272200,"NEAR OCEAN"
5996,-117.73,34.09,30,2345,496,1897,454,2.4375,112100,"INLAND"
11235,-117.96,33.8,30,729,131,488,139,4.7667,195200,"<1H OCEAN"
15735,-122.44,37.78,31,1364,386,707,379,3.1607,293800,"NEAR BAY"
18903,-122.26,38.11,52,2573,639,1238,529,2.6708,109700,"NEAR BAY"
7342,-118.14,33.97,29,1846,530,2576,528,2.63,156000,"<1H OCEAN"
13482,-117.37,34.1,10,3404,855,1656,675,1.6977,91300,"INLAND"
8839,-118.38,34.08,30,4524,1312,1910,1243,2.8889,335300,"<1H OCEAN"
11079,-117.85,33.8,40,1461,286,1322,264,4.3269,194100,"<1H OCEAN"
2858,-118.94,35.4,14,5548,941,2815,935,4.2214,104600,"INLAND"
8983,-118.43,34,37,1340,358,1008,340,3.7614,314300,"<1H OCEAN"
1683,-122.3,38,34,1712,317,956,341,4.4394,162000,"NEAR BAY"
14368,-117.24,32.74,43,2216,375,918,388,5.5289,297700,"NEAR OCEAN"
12406,-116.24,33.76,9,1961,595,966,275,3.8125,96700,"INLAND"
13919,-116.02,34.18,8,569,97,312,96,4.3021,94500,"INLAND"
18002,-121.98,37.28,28,3688,633,1877,620,5.7251,272600,"<1H OCEAN"
7372,-118.22,33.97,47,1147,297,1097,307,2.6384,162900,"<1H OCEAN"
18405,-121.85,37.24,17,6425,1268,3934,1238,5.1228,237600,"<1H OCEAN"
1770,-122.34,37.95,38,1340,298,766,241,3.2833,111700,"NEAR BAY"
2519,-122.13,39.74,20,1401,280,668,250,2.2569,94300,"INLAND"
12964,-121.32,38.71,14,4594,774,2474,782,4.5245,127500,"INLAND"
9603,-120.48,37.3,39,1015,356,875,313,1.5,67000,"INLAND"
6989,-118.03,33.97,36,2149,527,1359,481,2.824,167900,"<1H OCEAN"
10654,-117.73,33.57,5,11976,2495,4327,2009,4.8488,194400,"<1H OCEAN"
9391,-122.53,37.9,44,2846,551,1232,537,3.8839,327200,"NEAR BAY"
17876,-121.99,37.4,35,1845,325,1343,317,5.3912,235300,"<1H OCEAN"
10743,-117.91,33.61,38,1232,178,410,171,11.075,500001,"<1H OCEAN"
11023,-117.83,33.83,23,2775,547,1226,510,3.6707,231400,"<1H OCEAN"
16737,-122.32,37.69,48,592,122,340,143,5.966,315200,"NEAR BAY"
2991,-118.99,35.32,35,1576,405,870,282,1.6575,59500,"INLAND"
8675,-118.31,33.88,33,2147,505,1371,498,2.4219,260700,"<1H OCEAN"
5898,-118.32,34.16,46,2345,453,1031,427,4.3173,278300,"<1H OCEAN"
16353,-121.36,38.03,7,3461,859,1518,741,3.5684,78700,"INLAND"
